Item Label;Description;alias;instance of;P1:string;P69:string;P44:wikibase-item;P33:quantity;P64:wikibase-item;P27:wikibase-item;P32:time;P49:wikibase-item;P50:wikibase-item;P52:wikibase-item;P56:wikibase-item;P55:wikibase-item;P59:wikibase-item;P57:wikibase-item;P65:wikibase-item;P58:wikibase-item;P60:wikibase-item;P54:wikibase-item;P53:wikibase-item;P51:string;P61:wikibase-itemPQ62-Cousin;P61:wikibase-itemPQ62-Grandchild;P61:wikibase-itemPQ62-Nephew;P61:wikibase-itemPQ62-Uncle;P61:wikibase-itemPQ62-Grandfather;P61:wikibase-itemPQ62-Grandmother;P61:wikibase-itemPQ62-Sibling-in-law;P61:wikibase-itemPQ62-Father-in-law;P61:wikibase-itemPQ62-Son-in-law;P66:string;P67:string;P28:wikibase-item;P6:wikibase-item;P5:wikibase-item;P43:wikibase-item;P19:wikibase-item;P18:wikibase-item;P17:wikibase-item;P12:wikibase-itemPQ13-Witness;P12:wikibase-itemPQ13-Notary;P12:wikibase-itemPQ13-Judge;P12:wikibase-itemPQ13-PartyA;P12:wikibase-itemPQ13-PartyB;P15:wikibase-item;P37:wikibase-item;P35:wikibase-item;P46:wikibase-item
Catalina Pérez;Catalina Pérez (P501 in AMSPO FSV);AMSPO-P501;Q16;AMSPO-P501;;;;;;;D6-Catalina;D6-Pérez;;D6P306;D6-Oviedo;;;;;;;;;;;;;;;;;;;;D6;;;;;;;;;;;;;;;
Cezilla Álvarez;Cezilla Álvarez (P92 in AMSPO FSV);AMSPO-P92;Q16;AMSPO-P92;;;;;;;D35-Cezilla|D38-Cezilla|D37-Cezilla|D43-Çezilla|D36-Cezilla;D36-Álvarez|D38-Álvariz|D37-Álvariz|D35-Álvariz|D43-Álvariz;;D36P625;;;;;;;;;;;D38P80|D35P3|D43P87|D37P80|D35P30;;;;;;;;;;D35|D36|D37|D38|D43;;;;;;;;;;;;;;D35Death_1|D43Death_1;
Cosme Pérez de Sandiche;Cosme Pérez de Sandiche (P504 in AMSPO FSV);AMSPO-P504;Q16;AMSPO-P504;;;;;;;D117-Cosme;D117-Pérez de Sandiche;;;;;;;;;;;;;;;;;;;;;;;D117;;;;;;;;;;;;;;;
Cosmea Pérez de San Romano;Cosmea Pérez de San Romano (P503 in AMSPO FSV);AMSPO-P503;Q16;AMSPO-P503;;;;;;;D115-Cosmea|D105-Cosmea|D123-Cosmea;D115-Pérez de San Romano|D123-Pérez|D105-Pérez;;;D105-Vega;;;;;;;;;;;;;;;;;;;;D105|D115|D123;;;;;;;;;;;;;;;
Cosmea Pérez del Mieres del Camino;Cosmea Pérez del Mieres del Camino (P502 in AMSPO FSV);AMSPO-P502;Q16;AMSPO-P502;;;;;;;D21-Cosmea;D21-Pérez del Mieres del Camino;;;;;;;;;;;;;;;;;;;;;;;D21;;;;;;;;;;;;;;;
D27PB3;D27PB3 (D27PB3 in AMSPO FSV);AMSPO-D27PB3;Q16;AMSPO-D27PB3;;;;;;;;D27-Peláiz del Portal;;;;;;;;;;;;;;;;;;;;;;;D27;;;;;;;;;;;;;;;
D5PB2;D5PB2 (D5PB2 in AMSPO FSV);AMSPO-D5PB2;Q16;AMSPO-D5PB2;;;;;;;;D5-Alfonso;D5-Mercador;;;;;;;;;;;;;;;;;;;;;;D5;;;;;;;;;;;;;;;
D61PB1;D61PB1 (D61PB1 in AMSPO FSV);AMSPO-D61PB1;Q16;AMSPO-D61PB1;;;;;;;;;;;;;;;;;;;D61-Cabellinos;;;;;;;;;;;;D61;;;;;;;;;;;;;;;
D67PB3;D67PB3 (D67PB3 in AMSPO FSV);AMSPO-D67PB3;Q16;AMSPO-D67PB3;;;;;;;;D67-Garçia;D67-Escriván;;;;;;;;;;;;;;;;;;;;;;D67;;;;;;;;;;;;;;;
D93PB4;D93PB4 (D93PB4 in AMSPO FSV);AMSPO-D93PB4;Q16;AMSPO-D93PB4;;;;;;;;D93-de la Rúa;;;;;;;;;;;;;;;;;;;;;;;D93;;;;;;;;;;;;;;;
Diego Alffonsso;Diego Alffonsso (P7 in AMSPO FSV);AMSPO-P7;Q16;AMSPO-P7;;;;;;;D36-Diego;D36-Alffonsso;D36-Escrivano;;;;;;;;;;;;;;;;;;;;;;D36;;;;;;;;;;;;;;;
Diego Alfonso;Diego Alfonso (P8 in AMSPO FSV);AMSPO-P8;Q16;AMSPO-P8;;;;;;;D39-Diego;D39-Alfonso;D39-Oriz;;;;;;;;;;;;;;;;;;;;;;D39;;;;;;;;;;;;;;;
Diego Alfonso de La Caridat;Diego Alfonso de La Caridat (P9 in AMSPO FSV);AMSPO-P9;Q16;AMSPO-P9;;;;;;;D119-Diego;D119-Alfonso de La Caridat;;;;;;;;;;;;;;;;;;;;;;;D119;;;;;;;;;;;;;;;
Diego Alfonso de Solaçogue;Diego Alfonso de Solaçogue (P11 in AMSPO FSV);AMSPO-P11;Q16;AMSPO-P11;;;;;;;D88-Diego;D88-Alfonso de Solaçogue;D88-Mercador;;;;;;;;;;;;;;;;;;;;;;D88;;;;;;;;;;;;;;;
Diego Arias de Somiedo;Diego Arias de Somiedo (P121 in AMSPO FSV);AMSPO-P121;Q16;AMSPO-P121;;;;;;;D108-Diego;D108-Arias de Somiedo;;;;;;;;;;;;;;;;;;;;;;;D108;;;;;;;;;;;;;;;
Diego Fernández de Linares;Diego Fernández de Linares (P177 in AMSPO FSV);AMSPO-P177;Q16;AMSPO-P177;;;;;;;D126-Diego;D126-Fernández de Linares;;;;D126P136;;;;;;;;;;;;;;;;;;;D126;;;;;;;;;;;;;;;
Diego Fernándiz;Diego Fernándiz (P174 in AMSPO FSV);AMSPO-P174;Q16;AMSPO-P174;;;;;;;D1-Diego;D1-Fernándiz;D1-Escudero;D1P303;D1-Perdones;;;;;;;;;;;;;;;;;;;;D1;;;;;;;;;;;;;;;
Diego Ferrándiz;Diego Ferrándiz (P175 in AMSPO FSV);AMSPO-P175;Q16;AMSPO-P175;;;;;;;D112-Diego|D111-Diego|D116-Diego|D114-Diego|D108-Diego|D110-Diego;D108-Ferrándiz|D116-Ferrándiz|D111-Fernández|D112-Ferrándiz|D114-Ferrándiz|D110-Ferrándiz;D116-Escrivano|D111-Escrivano|D108-Escrivano|D110-Escrivano|D112-Escrivano|D114-Escrivano;;;;;;;;;;;;;;;;;;;;;;D108|D110|D111|D112|D114|D116;;;;;;;;;;;;;;;
Diego Ferrándiz;Diego Ferrándiz (P173 in AMSPO FSV);AMSPO-P173;Q16;AMSPO-P173;;;;;;;D104-Diego;D104-Ferrándiz;D104-Alfayate;;;;;;;;;;;;;;;;;;;;;;D104;;;;;;;;;;;;;;;
Diego Ferrándiz Conffinna;Diego Ferrándiz Conffinna (P176 in AMSPO FSV);AMSPO-P176;Q16;AMSPO-P176;;;;;;;D25-Diego;D25-Ferrándiz Conffinna;;;;;;;;;;;;;;;;;;;;;;;D25;;;;;;;;;;;;;;;
Diego Ferrándiz de Linares;Diego Ferrándiz de Linares (D93PB1 in AMSPO FSV);AMSPO-D93PB1;Q16;AMSPO-D93PB1;;;;;;;D93-Diego;D93-Ferrándiz de Linares;;;;D93P133;;;;;;;;;;;;;;;;;;;D93;;;;;;;;;;;;;;;
Diego Gutiérriz;Diego Gutiérriz (P327 in AMSPO FSV);AMSPO-P327;Q16;AMSPO-P327;;;;;;;D17-Diego;D17-Gutiérriz;;;;;;;;D17P324;;;;;;;;;;;;;;;D17;;;;;;;;;;;;;;;
Diego Iohannes;Diego Iohannes (P348 in AMSPO FSV);AMSPO-P348;Q16;AMSPO-P348;;;;;;;D24-Diego;D24-Iohannes;D24-Cuchellero;;;;;;;;;;;;;;;;;;;;;;D24;;;;;;;;;;;;;;;
Diego Iohannes;Diego Iohannes (P349 in AMSPO FSV);AMSPO-P349;Q16;AMSPO-P349;;;;;;;D70-Diego;D70-Iohannes;D70-Pellitero;;;;;;;;;;;;;;;;;;;;;;D70;;;;;;;;;;;;;;;
Diego Iohannes de la Ferrería;Diego Iohannes de la Ferrería (P350 in AMSPO FSV);AMSPO-P350;Q16;AMSPO-P350;;;;;;;D25-Diego|D71-Diego;D71-Iohannes de la Ferrería|D25-Iohánniz de la Ferrería;D71-Mercador|D25-Mercador;;;;;;;;;;;;;;;;;;;;;;D25|D71;;;;;;;;;;;;;;;
Diego Martíniz;Diego Martíniz (P376 in AMSPO FSV);AMSPO-P376;Q16;AMSPO-P376;;;;;;;D80-Diego|D53-Diego|D32-Diego|D79-Diego|D33-Diego|D101-Diego|D56-Diego|D57-Diego|D30-Diego|D99-Diego|D98-Diego|D34-Diego|D63-Diego|D68-Diego|D55-Diego|D87-Diego|D75-Diego|D64-Diego|D100-Diego|D44-Diego|D31-Diego|D74-Diego|D51-Diego|D52-Diego|D58-Diego|D62-Diego|D84-Diego;D31-Martíniz|D44-Martíniz|D79-Martíniz|D101-Martíniz|D52-Martínez|D30-Martíniz|D56-Martíniz|D80-Martínez|D32-Martíniz|D84-Martíniz|D75-Martíniz|D74-Martíniz|D98-Martíniz|D68-Martíniz|D87-Martíniz|D62-Martíniz|D51-Martíniz|D55-Martíneiz|D57-Martíniz|D53-Martíniz|D34-Martíniz|D100-Martíniz|D33-Martiniz|D64-Martíniz|D63-Martíniz|D99-Martíniz|D58-Martíniz;D57-Notario|D62-Notario|D63-Notario;;;;;D80-Notario póblico del rey en Oviedo|D99-Notario póblico del rey en Oviedo|D30-Notario póblico del rey en Oviedo|D58-Notario|D34-Notario póblico del rey en Oviedo|D33-Notario póblico del rey en Oviedo|D74-Notario póblico del rey en Oviedo|D31-Notario póblico del rey en Oviedo|D32-Notario póblico del rey en Oviedo|D79-Notario póblico del rey en Oviedo|D75-Notario público del rey en Oviedo|D56-Notario póblico del rey en Oviedo|D101-Notario póblico del rey en Oviedo|D87-Notario póblico del rey en Oviedo|D51-Notario póblico del rey en Oviedo|D100-Notario póblico del rey en Oviedo|D44-Notario póblico del rey en Oviedo|D64-Notario póblico del rey en Oviedo|D84-Notario póblico del rey en Oviedo|D55-Notario póblico del rey en Oviedo|D52-Notario público del rey en Oviedo|D98-Notario póblico del rey en Oviedo|D53-Notario|D68-Notario póblico del rey en Oviedo;;;;;;;;;;;;;;;;;D100|D101|D30|D31|D32|D33|D34|D44|D51|D52|D53|D55|D56|D57|D58|D62|D63|D64|D68|D74|D75|D79|D80|D84|D87|D98|D99;;;;;;;;;;;;;;;
Diego Martíniz;Diego Martíniz (P377 in AMSPO FSV);AMSPO-P377;Q16;AMSPO-P377;;;;;;;D45-Diego|D84-Diego;D45-Martíniz|D84-Martíniz;D45-Escrivano|D84-Escrivano;;;;;;;;;;;;;;;;;;;;;;D45|D84;;;;;;;;;;;;;;;
Diego Pérez;Diego Pérez (P506 in AMSPO FSV);AMSPO-P506;Q16;AMSPO-P506;;;;;;;D102-Diego;D102-Pérez;;;;;;;;;;;;;;;;;;;;;;;D102;;;;;;;;;;;;;;;
Diego Pérez de Perediello;Diego Pérez de Perediello (P505 in AMSPO FSV);AMSPO-P505;Q16;AMSPO-P505;;;;;;;D116-Diego|D93-Diego;D93-Pérez de Perediello|D116-Pérez de Perediello;;;;;;;;;;;;;;;;;;;;;;;D116|D93;;;;;;;;;;;;;;;
Diego Rodríguiz de Oviedo;Diego Rodríguiz de Oviedo (P619 in AMSPO FSV);AMSPO-P619;Q16;AMSPO-P619;;;;;;;D60-Diego;D60-Rodríguiz de Oviedo;D60-Mercador;;;;;;;;;;;;;;;;;;;;;;D60;;;;;;;;;;;;;;;
Diego Rodríguiz de Vega;Diego Rodríguiz de Vega (P620 in AMSPO FSV);AMSPO-P620;Q16;AMSPO-P620;;;;;;;D127-Diego;D127-Rodríguiz de Vega;;;;;;;;;;;;;;;;;;;;;;;D127;;;;;;;;;;;;;;;
Diego Suárez;Diego Suárez (P696 in AMSPO FSV);AMSPO-P696;Q16;AMSPO-P696;;;;;;;D16-Diego|D11-Diego|D18-Diego|D9-Diego|D7-Diego;D16-Suáriz|D11-Suárez|D7-Suáriz|D9-Suáriz|D18-Suárez;D16-Escudero|D9-Escudero|D11-Escudero|D7-Escudero;D16P659|D18P659|D11P659|D9P659;D9-Castañedo|D11-Castañedo|D18-Feligresía_de_Santiago_de_Arlós|D7-Castañedo|D16-Castañedo;;D16P600|D18P600|D7P600;;D18P739|D16P739|D7P739;D9P684;;;;;;D7P154|D9P154;D7P740;;;;;;;;D11|D16|D18|D7|D9;;;;;;;;;;;;;;;
Diego Suárez;Diego Suárez (P697 in AMSPO FSV);AMSPO-P697;Q16;AMSPO-P697;;;;;;;D114-Diego|D126-Diego|D107-Diego|D120-Diego;D107-Suáriz|D120-Suáriz|D114-Suáriz|D126-Suárez;;;D126-Vega_de_Rodrigo_Abril|D107-Borondes_Arriba|D120-Vega_de_Rodrigo_Abril|D114-Borondes_Arriba;;D114P320|D120P320|D107P320|D126P320;;D120P256|D107P256|D126P256|D114P256;;;;;;;;;;;;;;;;D107|D114|D120|D126;;;;;;;;;;;;;;;
Diego Suáriz;Diego Suáriz (P694 in AMSPO FSV);AMSPO-P694;Q16;AMSPO-P694;;;;;;;D2-Diego;D2-Suáriz;;;D2-Santiago_de_Arlós;;;;;;;;;;;;;;;;;;;;D2;;;;;;;;;;;;;;;
Diego Suáriz;Diego Suáriz (P693 in AMSPO FSV);AMSPO-P693;Q16;AMSPO-P693;;;;;;;D88-Diego|D89-Diego;D88-Suáriz|D89-Suáriz;;D89P143|D88P143;D89-Borondes|D88-Borondes_Abajo;;D88P600|D89P600;;;;;;;;;;;;;;;;;;D88|D89;;;;;;;;;;;;;;;
Diego Suáriz;Diego Suáriz (P695 in AMSPO FSV);AMSPO-P695;Q16;AMSPO-P695;;;;;;;D12-Diego|D2-Diego;D12-Suáriz|D2-Suáriz;D12-Cambiador|D2-Cambiador;;;;;;;;;;;;;;;;;;;;;;D12|D2;;;;;;;;;;;;;;;
Diego Suáriz de Borondes;Diego Suáriz de Borondes (P692 in AMSPO FSV);AMSPO-P692;Q16;AMSPO-P692;;;;;;;D42-Diego|D87-Diego;D42-Suáriz de Borondes de Suso|D87-Suáriz de Borondes;;;;;;;;;;;;;;;;;;;;;;;D42|D87;;;;;;;;;;;;;;;
Diego Suáriz de Vega;Diego Suáriz de Vega (P698 in AMSPO FSV);AMSPO-P698;Q16;AMSPO-P698;;;;;;;D79-Diego;D79-Suáriz de Vega;;;;;;;;;;;;;;;;;;;;;;;D79;;;;;;;;;;;;;;;
Diego Sánchiz;Diego Sánchiz (P668 in AMSPO FSV);AMSPO-P668;Q16;AMSPO-P668;;;;;;;D111-Diego;D111-Sánchiz;D111-Alfageme;;;;;;;;;;;;;;;;;;;;;;D111;;;;;;;;;;;;;;;
Diego Álvariz de Borondes de Suso;Diego Álvariz de Borondes de Suso (P93 in AMSPO FSV);AMSPO-P93;Q16;AMSPO-P93;;;;;;;D76-Diego|D42-Diego|D45-Diego|D119-Diego|D31-Diego|D33-Diego|D60-Diego|D88-Diego|D75-Diego|D115-Diego|D120-Diego;D33-Álvariz de Borondes|D45-Álvariz de Borondes|D115-Álvariz de Borondes|D75-Álvariz|D42-Álvariz de Borondes de Suso|D60-Álvariz|D88-Álvariz de Grado|D31-Álvariz de Borondes|D120-Álvariz|D76-Áluariz de Borondes|D119-Álvariz de Borondes;;;;D119P144|D88P143;;;;;;;;;;;;;;;;;;;D115|D119|D120|D31|D33|D42|D45|D60|D75|D76|D88;;;;;;;;;;;;;;D119Death_1;
Diego Álvariz de y de Borondes;Diego Álvariz de y de Borondes (D77PB1 in AMSPO FSV);AMSPO-D77PB1;Q16;AMSPO-D77PB1;;;;;;;D77-Diego;D77-Álvariz de y de Borondes;;;;;;;;;;;;;;;;;;;;;;;D77;;;;;;;;;;;;;;;
Diegálvariz;Diegálvariz (D122PB1 in AMSPO FSV);AMSPO-D122PB1;Q16;AMSPO-D122PB1;;;;;;;D122-Diegálvariz;;;;;;;;;;;;;;;;;;;;;;;;D122;;;;;;;;;;;;;;;
Domingo Alffonso;Domingo Alffonso (P10 in AMSPO FSV);AMSPO-P10;Q16;AMSPO-P10;;;;;;;D90-Domingo;D90-Alffonso;;;D90-Ules;;;;;D90P33;;;;;;;;;;;;;;;D90;;;;;;;;;;;;;;;
Domingo Alffonso de Labares;Domingo Alffonso de Labares (P6 in AMSPO FSV);AMSPO-P6;Q16;AMSPO-P6;;;;;;;D18-Domingo;D18-Alffonso de Labares;;;;;;;;;;;;;;;;;;;;;;;D18;;;;;;;;;;;;;;;
Domingo Ferrándiz de Çenales;Domingo Ferrándiz de Çenales (D82PB2 in AMSPO FSV);AMSPO-D82PB2;Q16;AMSPO-D82PB2;;;;;;;D82-Domingo;D82-Ferrándiz de Çenales;;;;;;;;;;;;;;;;;;;;;;;D82;;;;;;;;;;;;;;;
Domingo Iohánniz;Domingo Iohánniz (P351 in AMSPO FSV);AMSPO-P351;Q16;AMSPO-P351;;;;;;;D82-Domingo;D82-Iohánniz;;D82P319;;;;;;;;;;;;;;;;;;;;;D82;;;;;;;;;;;;;;D82Death_1;
Domingo Pérez;Domingo Pérez (P507 in AMSPO FSV);AMSPO-P507;Q16;AMSPO-P507;;;;;;;D41-Domingo;D41-Pérez;D41-Alfageme;;;;;;;;;;;;;;;;;;;;;;D41;;;;;;;;;;;;;;;
Domna Orraca;Domna Orraca (D28PB1 in AMSPO FSV);AMSPO-D28PB1;Q16;AMSPO-D28PB1;;;;;;;D28-Orraca;;;;;;;;;;;;;;;;;;;;;;;Domna;D28;;;;;;;;;;;;;;;
Don Iohan;Don Iohan (P147 in AMSPO FSV);AMSPO-P147;Q16;AMSPO-P147;;;;;;;D16-Iohan|D24-Iohan|D20-Iohan;;;;;;;D16-Obispo de Oviedo|D20-Obispo de Oviedo|D24-Obispo de Oviedo;;;;;;;;;;;;;;;;Don;D16|D20|D24;;;;;;;;;;;;;;;
Durán Martíniz;Durán Martíniz (D39PB1 in AMSPO FSV);AMSPO-D39PB1;Q16;AMSPO-D39PB1;;;;;;;D39-Durán;D39-Martíniz;;;;D39P386;;;;;;;;;;;;;;;;;;;D39;;;;;;;;;;;;;;;
Elvira Ferrándiz;Elvira Ferrándiz (P179 in AMSPO FSV);AMSPO-P179;Q16;AMSPO-P179;;;;;;;D95-Elvira|D101-Elvira|D100-Elvira;D95-Ferrándiz|D101-Ferrándiz|D100-Ferrándiz;;;;D95P456|D101P456|D100P456;;;;;;;;;;;;;;;;;;;D100|D101|D95;;;;;;;;;;;;;;D95Death_1;
Elvira Ferrándiz;Elvira Ferrándiz (P178 in AMSPO FSV);AMSPO-P178;Q16;AMSPO-P178;;;;;;;D94-Elvira;D94-Ferrándiz;;D94P582;;;;;;;;;;;;;;;;;;;;;D94;;;;;;;;;;;;;;;
Elvira Garçía de Sobrepenna;Elvira Garçía de Sobrepenna (P267 in AMSPO FSV);AMSPO-P267;Q16;AMSPO-P267;;;;;;;D71-Elvira;D71-Garçía de Sobrepenna;;;;;;;;;;;;;;;;;;;;;;;D71;;;;;;;;;;;;;;;
Elvira Gutiérriz;Elvira Gutiérriz (P328 in AMSPO FSV);AMSPO-P328;Q16;AMSPO-P328;;;;;;;D19-Elvira;D19-Gutiérriz;;;D19-Anduerga;;D19P35;;D19P721;;;;;;;;;;;;;;;;D19;;;;;;;;;;;;;;;
Elvira Pérez;Elvira Pérez (P508 in AMSPO FSV);AMSPO-P508;Q16;AMSPO-P508;;;;;;;D8-Elvira|D13-Elvira|D12-Elvira|D7-Elvira|D41-Elvira|D65-Elvira;D13-Pérez|D8-Pérez|D41-Pérez|D12-Pérez|D65-Pérez|D7-Pérez;;;;;;;D7P607|D41P607|D13P607|D12PB3|D8P607;;;;;;;;;;;;;;;;D12|D13|D41|D65|D7|D8;;;;;;;;;;;;;;;
Elvira Rodríguiz;Elvira Rodríguiz (P621 in AMSPO FSV);AMSPO-P621;Q16;AMSPO-P621;;;;;;;D70-Elvira;D70-Rodríguiz;;D70P307;;;;;;;;;;;;;;;;;;;;;D70;;;;;;;;;;;;;;;
Elvira Suaríz;Elvira Suaríz (D106PB1 in AMSPO FSV);AMSPO-D106PB1;Q16;AMSPO-D106PB1;;;;;;;D106-Elvira;D106-Suaríz;;;;;;;;;;;;;;;;;;;;;;;D106;;;;;;;;;;;;;;;
Elvira Suárez de la Pobla;Elvira Suárez de la Pobla (P700 in AMSPO FSV);AMSPO-P700;Q16;AMSPO-P700;;;;;;;D94-Elvira;D94-Suárez de la Pobla;;;;;;;;;;;;;;;;;;;;;;;D94;;;;;;;;;;;;;;;
Elvira Suáriz;Elvira Suáriz (P699 in AMSPO FSV);AMSPO-P699;Q16;AMSPO-P699;;;;;;;D124-Elvira;D124-Suáriz;;;;D124P102;;;;;;;;;;;;;;;;;;;D124;;;;;;;;;;;;;;D124Death_2;
Esidro Peláiz de la Ferrería;Esidro Peláiz de la Ferrería (P454 in AMSPO FSV);AMSPO-P454;Q16;AMSPO-P454;;;;;;;D9-Esidro;D9-Peláiz de la Ferrería;;;;;;;;;;;;;;;;;;;;;;;D9;;;;;;;;;;;;;;;
Fernando Alffonso;Fernando Alffonso (P26 in AMSPO FSV);AMSPO-P26;Q16;AMSPO-P26;;;;;;;D72-Fernán|D65-Fernando;D72-Alfonso|D65-Alffonso;D72-Andador|D65-Andador;;;;;;;;;;;;;;;;;;;;;;D65|D72;;;;;;;;;;;;;;;
Fernán Alffonso;Fernán Alffonso (P21 in AMSPO FSV);AMSPO-P21;Q16;AMSPO-P21;;;;;;;D126-Fernán|D128-Fernán|D127-Fernán;D127-Alffonso|D126-Alfonso|D128-Alffonso;D126-Mongie del Monesterio de San Vecenti de Oviedo|D127-Monge del Monesterio de San Viçenti de Oviedo|D128-Monge del Monesterio de San Vicenti de Oviedo;;;;D127P154|D128P154;;D128P103;D128P645|D127P645|D126P5|D127P5|D128P5|D126P645;;D126-Oviedo|D128-Oviedo|D127-Oviedo;;;;;;;;;;;;;D126|D127|D128;;;;;;;;;;;;;;;
Fernán Alffonso;Fernán Alffonso (P14 in AMSPO FSV);AMSPO-P14;Q16;AMSPO-P14;;;;;;;D34-Fernán|D33-Fernán|D106-Fernán;D34-Alfonso|D106-Alffonso|D33-Alfonso;D34-Alfayate|D106-Alfayate|D33-Alfayate;;;;;;;;;;;;;;;;;;;;;;D106|D33|D34;;;;;;;;;;;;;;;
Fernán Alffonso;Fernán Alffonso (P20 in AMSPO FSV);AMSPO-P20;Q16;AMSPO-P20;;;;;;;D93-Fernán;D93-Alffonso;D93-Criado;;;;;;;;D93PB4;;;;;;;;;;;;;;D93;;;;;;;;;;;;;;;
Fernán Alffonso;Fernán Alffonso (D49PB1 in AMSPO FSV);AMSPO-D49PB1;Q16;AMSPO-D49PB1;;;;;;;D49-Fernán;D49-Alffonso;;;;D49P74;;;;;;;;;;;;;;;;;;;D49;;;;;;;;;;;;;;D49Death_1;
Fernán Alffonso;Fernán Alffonso (D12PB2 in AMSPO FSV);AMSPO-D12PB2;Q16;AMSPO-D12PB2;;;;;;;D12-Fernán;D12-Alffonso;D12-Tendero;;;;;;;;;;;;;;;;;;;;;;D12;;;;;;;;;;;;;;;
Fernán Alffonso Chirildos;Fernán Alffonso Chirildos (P15 in AMSPO FSV);AMSPO-P15;Q16;AMSPO-P15;;;;;;;D19-Fernán|D20-Fernán;D19-Alffonso Chirildos|D20-Alffonso Chirildos;;;;;;;;;;;;;;;;;;;;;;;D19|D20;;;;;;;;;;;;;;;
Fernán Alfonso;Fernán Alfonso (P24 in AMSPO FSV);AMSPO-P24;Q16;AMSPO-P24;;;;;;;D104-Fernán|D107-Fernán;D107-Alffonso de Oviedo|D104-Alfonso;D107-Monge del monasterio de San Viçenti de Oviedo|D104-Mongie del monesterio de San Viçente de Oviedo;;;;;;;;;D104-Oviedo|D107-Oviedo;;;;;;;;;;;;;D104|D107;;;;;;;;;;;;;;;
Fernán Alfonso;Fernán Alfonso (D32PB1 in AMSPO FSV);AMSPO-D32PB1;Q16;AMSPO-D32PB1;;;;;;;D32-Fernán;D32-Alfonso;D31-Tendero|D32-Tendero;;;;;;;;;;;;;;;;;;;;;;D31|D32;;;;;;;;;;;;;;;
Fernán Alfonso;Fernán Alfonso (P13 in AMSPO FSV);AMSPO-P13;Q16;AMSPO-P13;;;;;;;D60-Fernán;D60-Alfonso;;D60P731;D60-Valsendi;;;;;;;;;;;;;;;;;;;;D60;;;;;;;;;;;;;;;
Fernán Alfonso;Fernán Alfonso (P19 in AMSPO FSV);AMSPO-P19;Q16;AMSPO-P19;;;;;;;D84-Fernán;D84-Alfonso;;;;;;;;;;;;;;;;D84P463;;;;;;;D84;;;;;;;;;;;;;;;
Fernán Alfonso;Fernán Alfonso (P12 in AMSPO FSV);AMSPO-P12;Q16;AMSPO-P12;;;;;;;D31-Fernán;D31-Alfonso;;;;;;;;;;;;;;;;;;;;;;;D31;;;;;;;;;;;;;;;
Fernán Alfonso de Castannedo;Fernán Alfonso de Castannedo (P22 in AMSPO FSV);AMSPO-P22;Q16;AMSPO-P22;;;;;;;D119-Fernán;D119-Alfonso de Castannedo;D119-Clérigo;;;;;;;;;;;;;;;;;;;;;;D119;;;;;;;;;;;;;;;
Fernán Alfonso de la Rua;Fernán Alfonso de la Rua (P18 in AMSPO FSV);AMSPO-P18;Q16;AMSPO-P18;;;;;;;D56-Fernán;D56-Alfonso de la Rua;D56-Tendero;;;;;;;;;;;;;;;;;;;;;;D56;;;;;;;;;;;;;;;
Fernán Alfonso de Nalió;Fernán Alfonso de Nalió (P23 in AMSPO FSV);AMSPO-P23;Q16;AMSPO-P23;;;;;;;D121-Fernán;D121-Alfonso de Nalió;;;;;;;;;;;;;;;;;;;;;;;D121;;;;;;;;;;;;;;;
Fernán Alfonso de Ondes;Fernán Alfonso de Ondes (P16 in AMSPO FSV);AMSPO-P16;Q16;AMSPO-P16;;;;;;;D50-Fernán|D49-Fernán;D50-Alfonso de Ondes|D49-Alffonso de Ondes;;;;;;;;;;;;;;;;;;;;;;;D49|D50;;;;;;;;;;;;;;;
Fernán Alfonso de Salzedo;Fernán Alfonso de Salzedo (P25 in AMSPO FSV);AMSPO-P25;Q16;AMSPO-P25;;;;;;;D107-Fernán;D107-Alfonso de Salzedo;D107-Monge del monasterio de San Viçenti de Oviedo;;;;;;;;;D107-Oviedo;;;;;;;;;;;;;D107;;;;;;;;;;;;;;;
Fernán Alfonso de Trassantisso;Fernán Alfonso de Trassantisso (P17 in AMSPO FSV);AMSPO-P17;Q16;AMSPO-P17;;;;;;;D74-Fernán;D74-Alfonso de Trassantisso;;;;;;;;;;;;;;;;;;;;;;;D74;;;;;;;;;;;;;;;
Fernán Blanco de Borondes de Iuso;Fernán Blanco de Borondes de Iuso (P123 in AMSPO FSV);AMSPO-P123;Q16;AMSPO-P123;;;;;;;D42-Fernán;D42-Blanco de Borondes de Iuso;;;;;;;;;;;;;;;;;;;;;;;D42;;;;;;;;;;;;;;;
Fernán Fernández de Socastiello;Fernán Fernández de Socastiello (P184 in AMSPO FSV);AMSPO-P184;Q16;AMSPO-P184;;;;;;;D97-Fernán;D97-Fernández de Socastiello;;;D97-Oviedo;;;;;;;;;;;;;;;;;;;;D97;;;;;;;;;;;;;;;
Fernán Fernándiz;Fernán Fernándiz (P181 in AMSPO FSV);AMSPO-P181;Q16;AMSPO-P181;;;;;;;D14-Fernán;D14-Fernándiz;;;;;;;;;;;;;;;;;;;;;;;D14;;;;;;;;;;;;;;;
Fernán Ferrándiz;Fernán Ferrándiz (P180 in AMSPO FSV);AMSPO-P180;Q16;AMSPO-P180;;;;;;;D3-Fernán|D118-Fernán;D3-Fernándiz|D118-Ferrándiz;D3-Escudero|D118-Escudero;;;;;;;D118P168;;;;;;;;;;;;;;;D118|D3;;;;;;;;;;;;;;;
